12848.0,6410,1004,15,0,0,11,95
12864.0,6410,1004,15,0,0,11,95
12880.0,6410,1004,15,0,0,11,95
12896.0,6410,1004,15,0,0,11,95
12912.0,6410,1004,14,0,0,11,95
12928.0,6410,1004,14,0,0,11,95
12944.0,6410,1004,14,0,0,11,95
12960.0,6410,1004,14,0,0,11,95
12976.0,6410,1004,14,0,0,11,95
12992.0,6410,1004,13,0,0,11,95
13008.0,6410,1004,13,0,0,11,95
13024.0,6410,1004,13,0,0,11,95
13040.0,6410,1004,12,0,0,11,95
13056.0,6410,1004,12,0,0,11,95
13072.0,6410,1004,12,0,0,11,95
13088.0,6410,1004,12,0,0,11,95
13104.0,6410,1004,12,0,0,11,95
13120.0,6410,1004,12,0,0,11,95
13136.0,6410,1004,12,0,0,11,95
13152.0,6410,1004,12,0,0,11,95
13168.0,6410,1004,12,0,0,11,95
13184.0,6410,1004,12,0,0,11,95
13200.0,6410,1004,12,0,0,11,95
13216.0,6410,1004,12,0,0,11,95
13232.0,6410,1004,12,0,0,11,95
13248.0,6410,1004,12,0,0,11,95
13264.0,6410,1004,12,0,0,11,95
13280.0,6410,1004,12,0,0,11,95
13296.0,6410,1004,12,0,0,11,95
13312.0,6410,1004,12,0,0,11,95
13328.0,6410,1004,12,0,0,11,95
13344.0,6410,1004,12,0,0,11,95
13360.0,6410,1004,12,0,0,11,95
